번호,연도,월,시도,구,상호,주소,상표,셀프여부,고급휘발유,휘발유,경유,실내등유
A0009536,2022년,01월,서울,관악구,관악시몬주유소,서울특별시 관악구 남부순환로 1753 (봉천동),S-OIL,일반,,1738.0,1598.0,
A0000745,2022년,01월,서울,은평구,박석고개주유소,서울 은평구 통일로 945 (갈현동),SK에너지,셀프,,1645.68,1466.03,
A0009920,2022년,01월,서울,서초구,헌릉로주유소,서울 서초구 헌릉로 177 (내곡동),GS칼텍스,셀프,1881.39,1736.39,1592.29,1418.0
A0009743,2022년,01월,서울,강동구,광성주유소,서울 강동구 올림픽로 673 (천호동),S-OIL,일반,,1898.0,1728.0,1450.0
A0009642,2022년,01월,서울,도봉구,삼미북부셀프주유소,서울 도봉구 도봉로 437 (쌍문동),SK에너지,셀프,,1585.68,1416.06,1158.06
A0001139,2022년,01월,서울,금천구,SK에너지(주) 이가주유소,서울 금천구 시흥대로 441,SK에너지,일반,1811.0,1696.0,1534.0,1150.0
A0007701,2022년,01월,서울,양천구,현대오일뱅크(주)직영 양정주유소,서울 양천구 국회대로 158 (신정동),현대오일뱅크,일반,,1736.39,1566.39,
A0000725,2022년,01월,서울,은평구,불광주유소,서울 은평구 연서로 314 (불광동),현대오일뱅크,셀프,1816.55,1616.55,1456.39,
A0000873,2022년,01월,서울,서초구,한독주유소,서울 서초구 방배로 218 (방배동),GS칼텍스,셀프,1815.65,1657.58,1495.58,
A0010174,2022년,01월,서울,송파구,대신석유(주)진양주유소,서울 송파구 올림픽로 499 (풍납동),SK에너지,일반,1986.39,1886.39,1686.39,
A0001157,2022년,01월,서울,관악구,SK에너지(주)직영 대공원주유소,서울 관악구 과천대로 921 (남현동),SK에너지,일반,1836.94,1660.29,1492.55,
A0011816,2022년,01월,서울,서초구,태봉셀프주유소,서울 서초구 태봉로 117 (우면동),SK에너지,셀프,,1687.06,1511.45,
A0000680,2022년,01월,서울,은평구,성원이앤에스(주)은평지점,서울 은평구 통일로 968 (진관동),GS칼텍스,셀프,1848.87,1638.45,1464.55,1200.0
A0011953,2022년,01월,서울,서초구,크로바주유소,서울 서초구 효령로 327 (서초동),SK에너지,일반,2234.0,1798.0,1598.0,
A0032866,2022년,01월,서울,강서구,강서오곡셀프주유소,서울 강서구 벌말로 254 (오곡동),SK에너지,셀프,,1602.1,1419.19,
A0009575,2022년,01월,서울,도봉구,오복주유소,서울 도봉구 방학로 43,S-OIL,셀프,2042.58,1678.45,1518.0,1271.61
A0009712,2022년,01월,서울,강남구,대동석유 압구정주유소,서울 강남구 언주로 842 (신사동),SK에너지,셀프,1910.03,1761.84,1613.45,
A0000687,2022년,01월,서울,은평구,은평뉴타운주유소,서울 은평구 통일로 924 (불광동),SK에너지,셀프,,1645.68,1466.03,1140.0
A0000890,2022년,01월,서울,서초구,지에스칼텍스(주)선천주유소,서울 서초구 동작대로 206 (방배동),GS칼텍스,일반,1822.61,1670.19,1508.19,
A0000863,2022년,01월,서울,서초구,신반포주유소,서울 서초구 사평대로 94 (반포동),SK에너지,셀프,1810.9,1658.19,1500.52,1200.0
A0000925,2022년,01월,서울,용산구,서계주유소,서울 용산구  청파로 367 (청파동),GS칼텍스,일반,2903.94,2444.84,2336.45,1866.0
A0006665,2022년,01월,서울,광진구,(주)장수주유소,서울 광진구 동일로 266 (군자동),SK에너지,셀프,,1646.13,1459.61,
A0004458,2022년,01월,서울,광진구,정해네트웍스(주)일진주유소,서울 광진구 동일로 413 (중곡동),S-OIL,셀프,1793.13,1623.45,1442.81,
A0009724,2022년,01월,서울,강남구,현대오일뱅크(주)직영 한양주유소,서울 강남구 압구정로 302 (신사동),현대오일뱅크,일반,2078.23,1904.0,1737.0,
A0000287,2022년,01월,서울,영등포구,버드나룻길주유소,서울 영등포구 버드나루로 111 (당산동),SK에너지,일반,2124.84,1982.1,1754.52,1340.0
A0000316,2022년,01월,서울,영등포구,SJ오일(주) 여의도주유소,서울 영등포구 은행로 64,GS칼텍스,일반,2182.26,2078.23,1893.71,1430.0
A0009486,2022년,01월,서울,성북구,장위주유소,서울 성북구 화랑로 110 (하월곡동),S-OIL,셀프,,1612.39,1444.0,
A0001933,2022년,01월,서울,송파구,(주)남경석유 세영주유소,서울 송파구 동남로 298,GS칼텍스,일반,,1698.0,1499.0,
A0000394,2022년,01월,서울,강북구,씨앤에스유통㈜ 미아셀프주유소,서울 강북구 도봉로 200 (미아동),S-OIL,셀프,,1583.84,1417.06,
A0010124,2022년,01월,서울,노원구,상계동주유소,서울 노원구 노원로26길 191 (상계동),현대오일뱅크,일반,,1730.0,1580.0,1330.0
A0000279,2022년,01월,서울,영등포구,선유도주유소,서울 영등포구 양평로 141 (양평동5가),S-OIL,셀프,,1667.26,1527.26,
A0001257,2022년,01월,서울,성북구,이케이에너지㈜ 강산주유소,서울 성북구 보문로 27 (보문동7가),GS칼텍스,셀프,,1599.52,1416.94,1120.97
A0009413,2022년,01월,서울,광진구,유니스에너지 자양주유소,서울 광진구 아차산로 298 (자양동),SK에너지,일반,1891.45,1721.45,1570.16,
A0009943,2022년,01월,서울,송파구,(주)뉴명성산업 남성주유소,서울 송파구 백제고분로 474 (방이동),현대오일뱅크,일반,,1761.0,1561.9,
A0000443,2022년,01월,서울,영등포구,성락주유소,서울 영등포구 가마산로 414 (신길동),S-OIL,셀프,,1576.39,1406.39,
A0009492,2022년,01월,서울,성북구,이케이에너지(주) 강산제2주유소,서울 성북구 보국문로 52,현대오일뱅크,셀프,1810.94,1596.61,1415.65,
A0010123,2022년,01월,서울,노원구,성북역주유소,서울 노원구 광운로 95 (월계동),GS칼텍스,일반,1823.81,1637.16,1467.19,
A0000323,2022년,01월,서울,영등포구,(주)한미석유 제2한강주유소,서울 영등포구 선유로 260 (양평동4가),GS칼텍스,셀프,,1668.55,1528.55,
A0000335,2022년,01월,서울,성북구,원천주유소,서울 성북구 돌곶이로 142 (장위동),알뜰주유소,일반,,1586.68,1408.48,
A0000324,2022년,01월,서울,영등포구,성원이앤에스(주)영등포지점,서울 영등포구 국회대로52길 9-13 (영등포동7가),GS칼텍스,일반,2090.0,1899.0,1699.0,1300.0
A0010117,2022년,01월,서울,노원구,신성주유소,서울 노원구 월계로 328 (월계동),S-OIL,셀프,,1662.84,1495.42,
A0009358,2022년,01월,서울,광진구,현대오일뱅크㈜직영 장호셀프주유소,서울 광진구 자양로 37 (자양동),현대오일뱅크,셀프,,1659.0,1489.97,
A0009333,2022년,01월,서울,광진구,용마주유소,서울 광진구 용마산로 68 (중곡동),GS칼텍스,일반,,1623.23,1440.52,
A0009490,2022년,01월,서울,성북구,우리주유소,서울 성북구 화랑로 292,SK에너지,셀프,,1631.84,1441.84,
A0001132,2022년,01월,서울,금천구,현대오일뱅크(주)직영 금천현대셀프주유소,서울 금천구 독산로 147 (시흥동),현대오일뱅크,셀프,1858.74,1655.0,1466.61,
A0000442,2022년,01월,서울,영등포구,씨앤에스유통 한성주유소,서울 영등포구 여의대방로 227,S-OIL,일반,,1643.48,1468.97,1100.0
A0009463,2022년,01월,서울,성북구,신방주유소,서울 성북구 안암로 111 (안암동5가),S-OIL,일반,,1662.55,1481.58,
A0009807,2022년,01월,서울,강동구,(주)삼표에너지 고덕주유소,서울 강동구 고덕로 39 (암사동),GS칼텍스,셀프,1978.0,1777.0,1598.0,1403.0
A0010090,2022년,01월,서울,노원구,월계주유소,서울 노원구 월계로 252 (월계동),GS칼텍스,셀프,,1620.29,1436.29,1208.68
A0009488,2022년,01월,서울,성북구,재정제2주유소 길음지점,서울 성북구 삼양로 78 (길음동),현대오일뱅크,일반,,1631.9,1481.9,1200.0
A0001214,2022년,01월,서울,강남구,삼성동주유소,서울 강남구 테헤란로 619 (삼성동),현대오일뱅크,셀프,1941.74,1854.0,1692.71,
A0009603,2022년,01월,서울,강북구,에덴주유소,서울 강북구 월계로 195 (번동),SK에너지,셀프,,1626.74,1442.74,
A0000370,2022년,01월,서울,영등포구,매봉주유소,서울 영등포구 도신로 248 (신길동),현대오일뱅크,셀프,,1619.77,1458.81,1208.06
A0000431,2022년,01월,서울,영등포구,SK에너지(주) 신길동주유소,서울 영등포구 영등포로 348 (신길동),SK에너지,일반,1746.29,1646.29,1483.39,1173.0
A0000327,2022년,01월,서울,영등포구,SK에너지(주) 기린주유소,서울 영등포구 선유로 270,SK에너지,셀프,1799.84,1694.87,1552.55,
A0009509,2022년,01월,서울,성북구,현대오일뱅크㈜직영 광덕셀프주유소,서울 성북구 보문로 89 (보문동5가),현대오일뱅크,셀프,1880.74,1627.0,1454.74,
A0009765,2022년,01월,서울,광진구,현대오일뱅크(주)직영 능동주유소,서울 광진구 천호대로 584 (능동),현대오일뱅크,셀프,1848.23,1600.81,1419.81,1004.52
A0009725,2022년,01월,서울,강남구,현대오일뱅크(주)직영 신사현대주유소,서울 강남구 도산대로 163 (신사동),현대오일뱅크,일반,2167.39,1904.0,1742.0,
A0010269,2022년,01월,서울,강남구,에쓰-오일㈜직영 개나리주유소,서울 강남구 언주로 423 (역삼동),S-OIL,일반,1892.1,1742.1,1592.1,
A0000309,2022년,01월,서울,영등포구,SK에너지(주) 양평주유소,서울 영등포구 선유로 195 (양평동3가),SK에너지,셀프,,1688.55,1548.55,
A0009508,2022년,01월,서울,성북구,현대오일뱅크㈜직영 고대셀프주유소,서울 성북구 종암로 12 (종암동),현대오일뱅크,셀프,1882.74,1615.0,1429.52,
A0009514,2022년,01월,서울,성북구,현대오일뱅크㈜직영 아리랑주유소,서울 성북구 아리랑로 96 (정릉동),현대오일뱅크,일반,1891.74,1673.0,1518.0,1185.26
A0010111,2022년,01월,서울,노원구,남선석유(주)구도일주유소 불암,서울 노원구 한글비석로 268 (중계동),S-OIL,셀프,,1665.32,1485.32,
A0009421,2022년,01월,서울,광진구,현대오일뱅크(주) 중원셀프주유소,서울 광진구 동일로 398 (중곡동),현대오일뱅크,셀프,1873.23,1625.0,1443.0,1119.35
A0009351,2022년,01월,서울,광진구,현대오일뱅크(주)직영 중곡현대주유소,서울 광진구 동일로 435 (중곡동),현대오일뱅크,셀프,1853.23,1625.0,1443.0,
A0000261,2022년,01월,서울,영등포구,㈜지에스이앤알 모드니주유소,서울 영등포구 경인로 789,GS칼텍스,일반,,1625.58,1453.97,
A0009121,2022년,01월,서울,성북구,지에스칼텍스㈜ 화랑주유소,서울 성북구 화랑로 185,GS칼텍스,일반,,1671.9,1501.06,1250.0
A0010138,2022년,01월,서울,노원구,(주)소모 수락산셀프주유소,서울 노원구 동일로 1772,GS칼텍스,셀프,,1814.77,1618.97,1250.0
A0032713,2022년,01월,서울,성북구,지에스칼텍스㈜ 세창주유소,서울 성북구 동소문로 323,GS칼텍스,셀프,1907.81,1740.23,1583.65,1151.9
A0001078,2022년,01월,서울,노원구,노원주유소,서울 노원구 동일로 1008 (공릉동),GS칼텍스,일반,,1707.03,1532.61,1222.58
A0000412,2022년,01월,서울,영등포구,남서울고속주유소,서울 영등포구 가마산로 367 (대림동),SK에너지,셀프,,1575.74,1405.74,
A0000308,2022년,01월,서울,영등포구,SK KH에너지 여의도주유소,서울 영등포구 국회대로 794 (여의도동),SK에너지,일반,2195.0,2076.94,1892.23,
A0009520,2022년,01월,서울,성북구,지에스칼텍스(주) 종암주유소,서울 성북구 종암로 145 (종암동),GS칼텍스,셀프,1799.87,1602.16,1450.97,
A0009330,2022년,01월,서울,광진구,태양주유소,서울 광진구 동일로 345 (중곡동),현대오일뱅크,일반,,1611.52,1429.81,
A0033328,2022년,01월,서울,강서구,KH에너지(주)직영 KH외발산주유소,서울 강서구 방화대로 30,SK에너지,셀프,1898.0,1605.32,1424.1,
A0009512,2022년,01월,서울,성북구,현대오일뱅크㈜직영 장삼주유소,서울 성북구 한천로 612 (장위동),현대오일뱅크,셀프,1890.74,1635.0,1445.0,1181.26
A0001034,2022년,01월,서울,영등포구,도림주유소,서울 영등포구 도림로 343 (도림동),알뜰주유소,셀프,,1580.45,1410.45,
A0009502,2022년,01월,서울,성북구,중앙에너비스 종암지점,서울 성북구 종암로 58,SK에너지,셀프,,1601.13,1416.94,
A0028817,2022년,01월,서울,노원구,삼육주유소,서울 노원구 화랑로 822 (공릉동),SK에너지,셀프,,1640.16,1466.61,1209.68
A0001224,2022년,01월,서울,강남구,에스제이에너지산업(주) 개포주유소,서울 강남구 양재대로 339,GS칼텍스,일반,2060.81,1753.81,1638.0,1420.97
A0001141,2022년,01월,서울,금천구,현대오일뱅크㈜직영 금천제일주유소,서울 금천구 남부순환로 1410 (독산동),현대오일뱅크,일반,,1665.13,1495.13,
A0010232,2022년,01월,서울,강남구,명품주유소,서울 강남구 도곡로 249 (역삼동),S-OIL,일반,2134.0,1999.0,1882.0,
A0000427,2022년,01월,서울,영등포구,영등포제일셀프주유소,서울 영등포구 가마산로 379,현대오일뱅크,셀프,,1575.1,1405.1,
A0009496,2022년,01월,서울,성북구,신동방주유소,서울 성북구 월계로 84 (장위동),S-OIL,셀프,1917.65,1609.84,1422.1,
A0000421,2022년,01월,서울,영등포구,(주)강서오일,서울 영등포구 도신로 151,현대오일뱅크,일반,,1591.9,1421.9,1094.0
A0009507,2022년,01월,서울,성북구,(주)삼표에너지 정릉주유소,서울 성북구 보국문로 35 (정릉동),GS칼텍스,셀프,1839.0,1597.71,1416.74,1100.0
A0010095,2022년,01월,서울,노원구,한신주유소,서울 노원구 동일로 1089 (공릉동),SK에너지,셀프,1769.94,1629.94,1479.94,1100.0
A0000290,2022년,01월,서울,영등포구,현대오일뱅크㈜직영 대일셀프주유소,서울 영등포구 영등포로 168,현대오일뱅크,셀프,1832.74,1682.68,1518.0,1140.9
A0009835,2022년,01월,서울,강남구,오일프러스 셀프,서울 강남구 남부순환로 2651 (도곡동),SK에너지,셀프,1832.23,1672.06,1502.06,
A0009354,2022년,01월,서울,성동구,현대오일뱅크㈜직영 효진주유소,서울 성동구 동일로 129,현대오일뱅크,일반,1868.52,1679.65,1487.61,1117.35
A0009408,2022년,01월,서울,광진구,강평주유소,서울 광진구 아차산로 616 (광장동),SK에너지,일반,1867.03,1679.94,1503.81,1254.45
A0009060,2022년,01월,서울,강서구,(주)한진 김포공항주유소,서울 강서구 하늘길 259,S-OIL,셀프,,1610.94,1450.94,1100.0
A0000849,2022년,01월,서울,구로구,(주)한미석유구로그린주유소,서울 구로구 구로중앙로 76 (구로동),GS칼텍스,셀프,,1607.9,1425.61,
A0000206,2022년,01월,서울,용산구,(주)남경주유소,서울 용산구 녹사평대로11길 24,SK에너지,일반,2221.52,2002.52,1886.84,1404.06
A0009376,2022년,01월,서울,성동구,현대오일뱅크(주) 성동셀프주유소,서울 성동구 마장로 311 (마장동),현대오일뱅크,셀프,1891.74,1648.0,1488.0,
A0009663,2022년,01월,서울,노원구,현대오일뱅크㈜직영 하계주유소,서울 노원구 노원로17길 29 (하계동),현대오일뱅크,일반,1892.74,1665.0,1479.52,1181.26
A0009357,2022년,01월,서울,광진구,(주)창원CW,서울 광진구 광나루로 460 (화양동),현대오일뱅크,셀프,,1601.45,1420.45,
A0000245,2022년,01월,서울,용산구,(주)신태성주유소,서울 용산구 원효로 147 (원효로3가),SK에너지,일반,2222.77,1988.58,1879.61,1433.87
A0009285,2022년,01월,서울,성동구,청계로주유소,서울 성동구 청계천로 454 (하왕십리동),SK에너지,일반,,1948.0,1797.0,1351.45
A0010118,2022년,01월,서울,노원구,화랑대주유소,서울 노원구 화랑로 483,현대오일뱅크,셀프,1995.0,1623.39,1439.52,1200.0
A0000400,2022년,01월,서울,영등포구,(주)MS에너지,서울 영등포구 대림로 230,현대오일뱅크,일반,,1592.26,1422.26,
A0009324,2022년,01월,서울,성동구,지에스칼텍스㈜ 도루코주유소,서울 성동구 아차산로 180,GS칼텍스,셀프,1816.32,1638.74,1459.65,1202.9
A0009805,2022년,01월,서울,강동구,(주)소모에너지 성내주유소,서울 강동구 올림픽로 578 (성내동),GS칼텍스,셀프,,1804.45,1644.45,
A0000225,2022년,01월,서울,용산구,(주)영원 풍기주유소,서울 용산구 원효로 178 (원효로2가),GS칼텍스,일반,2238.0,1930.0,1820.0,1380.0
A0001075,2022년,01월,서울,금천구,백산주유소,서울특별시 금천구  시흥대로 174 (시흥동),S-OIL,셀프,,1655.65,1464.35,
A0011830,2022년,01월,서울,송파구,(주)유진주유소,서울 송파구 동남로 325 (오금동),SK에너지,일반,,1680.26,1502.48,
